161;130;153;136;999999;114;156;125;28;87;78;112;102;54;61;999999
81;50;73;57;999999;35;77;45;999999;83;43;999999;42;59;71;124
93;62;86;999999;999999;47;89;57;999999;85;35;57;71;72;76;137
