293.1;255.4;350.7;279.7;382.7;221.4;235.8;177.3;72.3;147.8;201.3;227.5;187.8;113.6;91.8;3.2
217.9;137.3;178.9;49.9;142.1;85.4;242.6;156.5;210.6;166.7;61.1;3.2;40.6;117.4;154.6;227.5
204.2;116.8;139.5;3.2;101.8;74.9;239.7;145.3;253.1;181.1;81.3;49.9;91.2;163.8;182.4;279.7
