3168;2809;3715;3040;4019;2487;2623;2067;1070;1787;2295;2544;2167;1462;1255;158
2453;1687;2082;857;1733;1195;2687;1869;2383;1967;964;158;769;1499;1851;2544
2322;1493;1708;158;1350;1094;2660;1763;2788;2104;1155;857;1249;1939;2116;3040
