49,83;43,41;59,62;47,55;65,06;37,64;40,09;30,14;12,29;25,13;34,22;38,68;31,93;19,31;15,61;0,54
37,05;23,34;30,41;8,49;24,15;14,52;41,24;26,60;35,80;28,34;10,39;0,54;6,91;19,96;26,28;38,68
34,71;19,86;23,72;0,54;17,30;12,73;40,75;24,70;43,03;30,79;13,82;8,49;15,50;27,85;31,01;47,55
