161;130;153;136;9999;114;156;125;28;87;78;112;102;54;61;9999
81;50;73;57;9999;35;77;45;9999;83;43;9999;42;59;71;124
93;62;86;70;9999;47;89;57;9999;85;35;57;71;72;76;137
