1700;1487;1664;1637;9999;1387;1664;1533;708;1058;970;1305;1221;678;787;9999
872;659;836;809;9999;558;836;704;9999;943;529;9999;829;901;631;1305
1046;833;1010;9999;9999;732;1122;955;9999;886;643;886;1018;978;1006;1733
