158;1210;1520;2323;1490;1663;1347;1423;2706;1765;1860;2453;2605;2654;2271
1210;158;1271;1493;668;869;1626;1189;2481;1484;1100;1688;1837;1930;1870
1520;1271;158;1708;1499;1587;2445;2039;3368;2304;1803;2082;2329;2587;2706
2323;1493;1708;158;1349;1094;2660;1764;2788;2104;1156;857;1249;1940;2115
1490;668;1499;1349;158;663;1927;1189;2624;1480;2280;1732;2082;2888;2079
1663;869;1587;1094;663;158;1910;1091;2204;1384;608;1195;1347;1381;1520
1347;1626;2445;2660;1927;1910;158;1347;2164;1313;2107;2687;2818;2492;1900
1423;1192;2039;1764;1189;1091;1347;158;1745;675;1088;1870;1857;1511;1127
2706;2481;3368;2788;2624;2204;2164;1745;158;1454;2076;2383;2267;1490;1067
1765;1484;2304;2104;1480;1384;1313;675;1454;158;1420;1967;2247;1474;952
1302;1100;1803;1156;2280;608;2107;1088;2076;1420;158;964;1127;1161;1302
2453;1688;2082;857;1732;1195;2687;1870;2383;1967;964;158;770;1499;1851
2605;1837;2329;1249;2082;1347;2818;1857;2267;2247;1127;760;158;1203;1602
2673;1930;2587;1940;2888;1381;2492;1511;1490;1474;1161;1499;1203;158;809
2271;1870;2706;2115;2079;1520;1900;1127;1067;952;1302;1851;1602;809;158
3168;2809;3715;3040;4019;2487;2624;2068;1070;1788;2296;2544;2168;1461;1256
