2087;1822;2042;2009;9999;1696;2042;1878;847;1285;1175;1594;1488;810;946;9999
1052;787;1007;974;9999;660;1007;843;9999;1142;624;9999;998;1088;752;1594
1269;1004;1224;9999;9999;878;1365;1157;9999;1070;767;1070;1235;1186;1220;2129
