2417;2144;2835;2320;3067;1898;2002;1578;817;1364;1752;1942;1654;1116;958;121
1872;1288;1589;654;1322;912;2051;1427;1819;1501;735;121;587;1144;1413;1942
1772;1139;1304;121;1030;835;2030;1346;2127;1605;882;654;953;1480;1615;2320
