99.7;86.8;119.2;95.1;130.1;75.3;176.2;60.3;24.6;50.3;68.4;77.4;63.9;38.6;31.2;1.1
74.1;46.7;60.8;17;48.3;29;82.5;53.2;71.6;56.7;20.8;1.1;13.8;39.9;52.6;77.4
69.4;39.7;47.4;1.1;34.6;25.5;81.5;49.4;86.1;61.6;27.6;17;31;55.7;62;95.1
